subj_idx,RC,rt,MC,LT,JP,AD,Volume,response
13,B,0.720262596520115,1,Y,L,80,10,0
13,B,0.602911696661977,5,Y,R,80,10,0
13,B,0.524572905087552,4,Y,R,34,33,0
13,B,0.655121233061436,2,W,R,34,33,0
13,B,1.02023435387491,1,Y,L,80,10,0
13,B,0.622117597573379,4,W,L,34,33,0
13,B,1.17537962323149,5,W,L,80,10,0
13,B,0.561108974552553,5,Y,R,80,10,0
13,B,1.43840128594093,2,Y,L,34,33,0
13,B,0.823343448606465,2,Y,L,34,33,0
13,B,0.936966619596205,1,Y,L,80,10,0
13,B,1.07002884355279,1,Y,L,80,10,0
13,B,0.591004717123724,2,Y,L,34,33,0
13,B,0.775607667577788,5,Y,R,80,10,0
13,B,0.626717843944789,1,Y,L,80,10,0
13,B,0.6377955713142,2,W,R,34,33,0
14,B,0.839763542950095,2,W,R,34,33,0
14,B,0.645854039597907,5,W,R,80,90,1
14,B,1.09209836853552,2,Y,L,34,33,0
14,B,0.853494576811499,5,Y,L,80,90,1
14,B,0.588076795964298,1,Y,R,80,90,1
14,B,0.569912868431857,2,Y,L,34,33,0
14,B,0.594854730643419,2,Y,R,34,67,1
14,B,0.519296637925436,2,W,L,34,67,1
14,B,0.690912778296479,2,Y,L,34,33,0
14,B,0.505446023496916,1,W,R,80,10,0
14,B,0.652816753296065,1,Y,R,80,90,1
14,B,0.663939248264796,2,Y,R,34,67,1
14,B,0.543901090648433,4,Y,L,34,67,1
14,B,0.491213532433903,1,W,R,80,10,0
14,B,0.823547757110646,4,W,L,34,33,0
14,B,0.50310308565895,4,Y,R,34,33,0
14,B,0.49683772496428,5,W,L,80,10,0
14,B,0.87628128473807,4,Y,R,34,33,0
14,B,0.641221945137659,5,W,L,80,10,0
14,B,0.571329207101371,5,W,L,80,10,0
14,B,0.614041702971008,5,Y,R,80,10,0
14,B,0.545197848754469,1,Y,R,80,90,1
14,B,0.560160742719745,5,W,L,80,10,0
14,B,0.575233903193293,5,Y,R,80,10,0
14,B,0.552848601386358,4,W,L,34,33,0
14,B,0.626624102394999,1,Y,R,80,90,1
14,B,0.664641108072829,4,W,R,34,67,1
14,B,0.586780939218443,4,Y,R,34,33,0
14,B,0.970289036446047,1,W,R,80,10,0
14,B,1.35862482348239,2,Y,R,34,67,1
14,B,0.502830574165273,5,Y,R,80,10,0
14,B,0.66955562899966,2,Y,L,34,33,0
14,B,0.791833969295112,2,W,R,34,33,0
14,B,0.568891325903678,1,W,R,80,10,0
14,B,1.06295946879982,1,W,R,80,10,0
14,B,0.538170237057784,1,W,R,80,10,0
14,B,1.5039055974521,4,Y,R,34,33,0
14,B,0.704325331251312,5,Y,R,80,10,0
14,B,1.01984136045212,1,Y,L,80,10,0
14,B,0.528428026318579,4,Y,R,34,33,0
14,B,1.29567016194414,4,W,L,34,33,0
14,B,0.786812787311646,2,W,R,34,33,0
14,B,0.523342847700405,5,Y,L,80,90,1
14,B,0.619688429527741,4,W,R,34,67,1
14,B,0.664400144218234,1,W,L,80,90,1
14,B,0.528941201213456,5,Y,L,80,90,1
14,B,0.773392723011057,1,Y,R,80,90,1
14,B,0.977923564583762,2,Y,R,34,67,1
14,B,0.524132439986715,1,Y,R,80,90,1
14,B,0.569752426163177,1,Y,R,80,90,1
14,B,0.536015683683218,1,W,L,80,90,1
14,B,0.696768320161937,1,Y,R,80,90,1
14,B,0.574567797371856,1,Y,R,80,90,1
14,B,0.561516389749158,1,Y,R,80,90,1
14,B,1.27213111798847,5,Y,L,80,90,1
14,B,1.14169485923776,1,Y,R,80,90,1
14,B,0.579658083708637,2,W,L,34,67,1
15,B,1.04279271700943,2,Y,R,34,67,1
15,B,0.595053630982875,4,W,R,34,67,1
15,B,0.642491662409157,4,Y,L,34,67,1
15,B,0.573324219571077,2,Y,R,34,67,1
15,B,0.535919238056522,4,W,R,34,67,1
15,B,0.668838145604241,1,W,L,80,90,1
15,B,0.919576059852261,5,W,R,80,90,1
15,B,0.786579635256203,1,W,L,80,90,1
15,B,0.657671784385457,5,Y,L,80,90,1
15,B,0.89461917495646,2,W,L,34,67,1
15,B,0.736341075025848,2,W,L,34,67,1
15,B,0.544980620732531,5,Y,L,80,90,1
15,B,0.620177267672261,5,Y,L,80,90,1
15,B,0.638703542339499,1,Y,R,80,90,1
15,B,0.52882432473416,1,W,L,80,90,1
15,B,0.702888561732834,1,Y,R,80,90,1
15,B,0.56962563470006,4,W,R,34,67,1
15,B,0.669721178986947,5,Y,L,80,90,1
15,B,1.58111588498286,2,Y,R,34,67,1
15,B,0.669470600609202,4,Y,L,34,67,1
15,B,0.52306222396146,5,Y,L,80,90,1
15,B,0.669337499624817,2,Y,R,34,67,1
15,B,1.14448096624983,5,Y,L,80,90,1
15,B,0.603219661701587,5,Y,L,80,90,1
15,B,0.675936664367327,1,W,L,80,90,1
15,B,0.980654989019968,4,W,R,34,67,1
15,B,0.619645164188114,5,W,R,80,90,1
15,B,0.65286031908181,5,W,R,80,90,1
15,B,0.958845957400627,2,W,L,34,67,1
15,B,0.546511732711224,5,Y,L,80,90,1
15,B,0.503736141574336,5,Y,L,80,90,1
15,B,0.536387645348441,4,Y,L,34,67,1
15,B,0.58659616021032,4,Y,L,34,67,1
15,B,0.522823663719464,4,W,R,34,67,1
15,B,0.523307995070354,5,Y,L,80,90,1
15,B,0.753199831742677,2,W,L,34,67,1
15,B,1.0266610582039,1,Y,R,80,90,1
15,B,0.658303938951576,4,Y,L,34,67,1
15,B,0.752806237418554,4,W,R,34,67,1
15,B,0.611763663138845,4,W,R,34,67,1
15,B,0.78926719345327,1,W,L,80,90,1
15,B,0.658988071983913,1,Y,R,80,90,1
15,B,0.524689180660062,1,W,L,80,90,1
15,B,0.744331941241398,2,Y,R,34,67,1
15,B,0.653488868192653,5,W,R,80,90,1
15,B,0.47072559564549,1,Y,R,80,90,1
15,B,0.923316407774109,1,Y,R,80,90,1
15,B,0.829462187903118,1,W,L,80,90,1
15,B,1.13623651713715,4,Y,L,34,67,1
