subj_idx,RC,rt,MC,LT,JP,AD,Volume,response
3,M,0.435330048373089,1,W,L,80,90,1
3,M,0.435111918997677,1,W,L,80,90,1
3,M,1.62015593546255,4,Y,L,34,67,1
3,M,0.553000030045382,2,Y,R,34,67,1
3,M,0.411301565363715,5,Y,L,80,90,1
3,M,0.452482648799673,1,Y,R,80,90,1
3,M,0.494135444521248,5,W,R,80,90,1
3,M,0.4857678093922,4,W,R,34,67,1
3,M,0.439798095123592,1,Y,R,80,90,1
3,M,0.519445662951057,4,W,R,34,67,1
3,M,0.84590782080943,1,W,L,80,90,1
3,M,0.845433404440769,4,W,R,34,67,1
3,M,1.30390499654482,1,W,R,80,10,0
3,M,0.861273322717238,1,W,R,80,10,0
3,M,0.573733137036925,2,W,L,34,67,1
3,M,0.764467445843138,2,W,R,34,33,0
3,M,0.997317849953561,4,Y,L,34,67,1
3,M,0.562932728420037,2,W,L,34,67,1
3,M,0.502715500405657,4,Y,L,34,67,1
3,M,0.6129642760568,2,Y,R,34,67,1
3,M,0.603143045999559,4,Y,L,34,67,1
3,M,0.506347084096888,4,Y,R,34,33,0
3,M,0.980091638374006,1,Y,R,80,90,1
3,M,0.556713337138945,1,Y,L,80,10,0
3,M,0.579433644803657,1,Y,L,80,10,0
3,M,1.02622780398406,2,Y,R,34,67,1
3,M,0.825465853438573,2,W,L,34,67,1
3,M,0.521051587897773,1,Y,L,80,10,0
3,M,0.753413153862311,5,W,R,80,90,1
3,M,1.08651894360491,2,Y,L,34,33,0
3,M,1.00684673857518,2,W,L,34,67,1
3,M,0.780551632965853,2,W,R,34,33,0
3,M,0.655801159751263,5,Y,L,80,90,1
3,M,0.769949824234573,4,W,L,34,33,0
3,M,1.16096445632911,4,Y,L,34,67,1
3,M,1.32189676411372,5,W,L,80,10,0
3,M,0.652516299612216,2,Y,R,34,67,1
3,M,1.07004897395063,2,Y,L,34,33,0
3,M,1.43700267403779,2,Y,R,34,67,1
