subj_idx,RC,rt,MC,LT,JP,AD,Volume,response
13,G,0.611077426914562,1,W,R,80,10,0
14,G,0.619542409036512,1,W,R,80,10,0
14,G,1.00362407234934,1,W,R,80,10,0
14,G,0.653083856625017,4,W,R,34,67,1
14,G,0.60668208995412,4,W,R,34,67,1
14,G,0.692505483279092,4,W,R,34,67,1
14,G,1.00323047802158,4,W,L,34,33,0
14,G,0.652919508458581,4,W,R,34,67,1
14,G,0.571251690053032,2,W,R,34,33,0
14,G,0.936817294114007,2,W,L,34,67,1
14,G,0.612477841539658,5,W,R,80,90,1
14,G,0.82700177267543,2,Y,R,34,67,1
14,G,0.595702010035893,5,W,L,80,10,0
14,G,0.519478412403259,4,W,L,34,33,0
14,G,0.58620316678207,4,W,R,34,67,1
14,G,0.541134813571261,5,W,R,80,90,1
14,G,1.53705074662503,1,Y,L,80,10,0
14,G,0.4690589790589,5,Y,R,80,10,0
14,G,0.719457380644599,4,Y,R,34,33,0
14,G,0.697339482620009,1,W,L,80,90,1
14,G,0.63628308746047,2,Y,R,34,67,1
14,G,0.586260853891872,2,W,L,34,67,1
14,G,1.21932908692179,4,W,L,34,33,0
14,G,1.10346483189642,2,W,R,34,33,0
14,G,0.595374515516596,4,Y,R,34,33,0
14,G,0.520963855418813,4,W,L,34,33,0
14,G,1.28923684763868,5,Y,R,80,10,0
14,G,0.792365772314952,2,W,L,34,67,1
14,G,0.854087371928472,4,W,L,34,33,0
14,G,1.20484842111546,1,Y,R,80,90,1
14,G,0.603108193372464,5,Y,R,80,10,0
14,G,0.961442177689605,4,Y,L,34,67,1
14,G,1.17585764504474,4,Y,R,34,33,0
14,G,0.886396658956073,2,Y,L,34,33,0
14,G,0.672154553376458,1,W,R,80,10,0
14,G,1.45363308595915,2,Y,L,34,33,0
14,G,0.836102514796949,4,W,L,34,33,0
14,G,1.12645134152626,5,Y,R,80,10,0
14,G,1.38685004356739,1,W,R,80,10,0
14,G,1.11006399663529,1,W,R,80,10,0
14,G,2.27127121954254,4,Y,R,34,33,0
14,G,1.01069014211316,1,Y,R,80,90,1
14,G,0.85936393954762,5,W,L,80,10,0
14,G,0.806683291768422,1,W,R,80,10,0
14,G,0.619292431572831,5,Y,R,80,10,0
14,G,1.64058227924397,4,Y,L,34,67,1
14,G,0.703849412613636,4,W,L,34,33,0
14,G,1.29075353784356,2,W,R,34,33,0
14,G,0.76957215395305,5,W,L,80,10,0
14,G,0.786709431238705,1,Y,L,80,10,0
14,G,0.703253312502056,1,Y,L,80,10,0
15,G,0.623573896591552,5,Y,L,80,90,1
15,G,0.84147192259843,5,Y,L,80,90,1
15,G,0.710330499045085,2,W,L,34,67,1
15,G,0.719979869609233,4,Y,L,34,67,1
15,G,0.852990415529348,2,Y,R,34,67,1
15,G,0.506163206446217,1,Y,R,80,90,1
15,G,0.606943184204283,4,Y,L,34,67,1
15,G,0.603002433679649,1,Y,R,80,90,1
15,G,0.827747198272846,4,Y,L,34,67,1
15,G,0.619896043019253,5,W,R,80,90,1
15,G,0.608952918904833,1,Y,R,80,90,1
15,G,0.586848841761821,1,Y,R,80,90,1
15,G,0.654703001535381,2,W,L,34,67,1
15,G,0.603275546076475,1,Y,R,80,90,1
15,G,0.644982723912108,4,Y,L,34,67,1
15,G,0.753064627584536,5,Y,L,80,90,1
15,G,0.560387885707314,5,Y,L,80,90,1
15,G,0.603112700177007,1,W,L,80,90,1
15,G,0.503067331679631,4,W,R,34,67,1
15,G,0.642309887931333,1,Y,R,80,90,1
15,G,0.580810023122467,5,Y,L,80,90,1
15,G,0.763572394309449,2,W,L,34,67,1
15,G,0.680664002647973,1,W,L,80,90,1
15,G,0.660684733957169,4,Y,L,34,67,1
15,G,0.874272751854733,4,W,R,34,67,1
15,G,0.786856353093754,4,W,R,34,67,1
15,G,1.01169906558061,4,W,R,34,67,1
15,G,0.769999699550681,5,Y,L,80,90,1
15,G,0.824961992606404,1,Y,R,80,90,1
15,G,0.702918006179971,5,Y,L,80,90,1
15,G,0.587001171763404,2,W,L,34,67,1
15,G,0.507089805600117,2,W,L,34,67,1
15,G,0.869652975990903,1,W,L,80,90,1
15,G,0.471396508728503,2,Y,R,34,67,1
15,G,0.492915001654183,5,W,R,80,90,1
15,G,0.780537211176124,2,Y,R,34,67,1
15,G,1.0201817744819,4,Y,L,34,67,1
